%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1749245732968159877,1312,1749245732776524800,map,-0.01249515647106603,0.06290462770475441,0.49132245625567017,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733013073356,1313,1749245732909859800,map,-0.012494344668310665,0.06290289171947533,0.49132146076402106,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733077797077,1314,1749245732976756800,map,-0.012493611740527096,0.06290131964696938,0.49132052889863864,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733115203406,1315,1749245733043366800,map,-0.012492943546820724,0.06289990403665596,0.49131971963111654,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733162729505,1316,1749245733076740800,map,-0.012492343066182177,0.0628986150862127,0.49131897343130027,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733271008817,1317,1749245733109855800,map,-0.012491795416072832,0.06289745279563957,0.49131828955444223,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733304670690,1318,1749245733209890800,map,-0.01249130431712735,0.06289640226377541,0.4913176681867293,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733338301154,1319,1749245733243767800,map,-0.01249085860744176,0.062895448589459,0.4913171087696008,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733381849870,1320,1749245733310348800,map,-0.012490454566381402,0.06289458432210976,0.49131661111686975,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733421652931,1321,1749245733343409800,map,-0.012490084752676978,0.06289380201114708,0.4913161748561623,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733591137717,1322,1749245733376761800,map,-0.012489755865953762,0.06289309420599037,0.4913157406435109,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733617844558,1323,1749245733543431800,map,-0.012489457485951812,0.06289245345605904,0.49131536763669625,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733652131722,1324,1749245733576808800,map,-0.012489182171401828,0.06289187976135308,0.4913150554633444,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
1749245733687346484,1325,1749245733610017800,map,-0.012488936621929087,0.0628913507701307,0.491314744779488,0.0042249571433924295,0.016646382029530164,-0.0008465137154610058,0.9998521546293697
